time: 2021-03-11 17:43:55.964651        x2: 0.32    y2: 0.48    z2: -0.848
time: 2021-03-11 17:43:56.257861        x1: -0.576    y1: 0.112    z1: -0.848
time: 2021-03-11 17:43:56.257861        x2: 0.336    y2: 0.496    z2: -0.848
time: 2021-03-11 17:43:56.695924        x1: -0.592    y1: 0.096    z1: -0.832
time: 2021-03-11 17:43:56.695924        x2: 0.336    y2: 0.496    z2: -0.832
time: 2021-03-11 17:43:56.988480        x1: -0.576    y1: 0.112    z1: -0.832
time: 2021-03-11 17:43:56.988480        x2: 0.32    y2: 0.48    z2: -0.832
time: 2021-03-11 17:43:57.281677        x1: -0.592    y1: 0.112    z1: -0.832
time: 2021-03-11 17:43:57.281677        x2: 0.336    y2: 0.48    z2: -0.848
time: 2021-03-11 17:43:57.671877        x1: -0.608    y1: 0.112    z1: -0.816
time: 2021-03-11 17:43:57.671877        x2: 0.288    y2: 0.464    z2: -0.832
time: 2021-03-11 17:43:58.061657        x1: -0.592    y1: 0.112    z1: -0.832
time: 2021-03-11 17:43:58.061657        x2: 0.304    y2: 0.464    z2: -0.832
time: 2021-03-11 17:43:58.500638        x1: -0.592    y1: 0.112    z1: -0.832
time: 2021-03-11 17:43:58.500638        x2: 0.336    y2: 0.48    z2: -0.848
time: 2021-03-11 17:43:58.841289        x1: -0.592    y1: 0.112    z1: -0.816
time: 2021-03-11 17:43:58.841289        x2: 0.32    y2: 0.48    z2: -0.832
time: 2021-03-11 17:43:59.280439        x1: -0.592    y1: 0.128    z1: -0.832
time: 2021-03-11 17:43:59.280439        x2: 0.336    y2: 0.48    z2: -0.832
time: 2021-03-11 17:43:59.670698        x1: -0.608    y1: 0.128    z1: -0.816
time: 2021-03-11 17:43:59.670698        x2: 0.336    y2: 0.48    z2: -0.832
time: 2021-03-11 17:44:00.059781        x1: -0.624    y1: 0.112    z1: -0.8
time: 2021-03-11 17:44:00.059781        x2: 0.336    y2: 0.48    z2: -0.848
time: 2021-03-11 17:44:00.352228        x1: -0.64    y1: 0.112    z1: -0.784
time: 2021-03-11 17:44:00.352228        x2: 0.336    y2: 0.48    z2: -0.848
time: 2021-03-11 17:44:00.645332        x1: -0.656    y1: 0.112    z1: -0.784
time: 2021-03-11 17:44:00.645332        x2: 0.304    y2: 0.464    z2: -0.864
time: 2021-03-11 17:44:00.986584        x1: -0.672    y1: 0.128    z1: -0.768
time: 2021-03-11 17:44:00.986584        x2: 0.32    y2: 0.48    z2: -0.848
time: 2021-03-11 17:44:01.425367        x1: -0.672    y1: 0.112    z1: -0.768
time: 2021-03-11 17:44:01.425367        x2: 0.336    y2: 0.496    z2: -0.816
time: 2021-03-11 17:44:01.815351        x1: -0.672    y1: 0.112    z1: -0.768
time: 2021-03-11 17:44:01.815351        x2: 0.304    y2: 0.496    z2: -0.848
time: 2021-03-11 17:44:02.156652        x1: -0.672    y1: 0.128    z1: -0.768
time: 2021-03-11 17:44:02.156652        x2: 0.32    y2: 0.496    z2: -0.848
time: 2021-03-11 17:44:02.546900        x1: -0.672    y1: 0.128    z1: -0.768
time: 2021-03-11 17:44:02.546900        x2: 0.32    y2: 0.496    z2: -0.832
time: 2021-03-11 17:44:02.936065        x1: -0.672    y1: 0.112    z1: -0.768
time: 2021-03-11 17:44:02.936065        x2: 0.32    y2: 0.496    z2: -0.848
time: 2021-03-11 17:44:03.277603        x1: -0.656    y1: 0.112    z1: -0.768
time: 2021-03-11 17:44:03.277603        x2: 0.32    y2: 0.48    z2: -0.848
time: 2021-03-11 17:44:03.571002        x1: -0.672    y1: 0.112    z1: -0.768
time: 2021-03-11 17:44:03.571002        x2: 0.304    y2: 0.48    z2: -0.848
time: 2021-03-11 17:44:03.960160        x1: -0.672    y1: 0.112    z1: -0.768
time: 2021-03-11 17:44:03.960160        x2: 0.32    y2: 0.464    z2: -0.848
time: 2021-03-11 17:44:04.301400        x1: -0.656    y1: 0.112    z1: -0.768
time: 2021-03-11 17:44:04.301400        x2: 0.32    y2: 0.464    z2: -0.848
time: 2021-03-11 17:44:04.594894        x1: -0.656    y1: 0.112    z1: -0.768
time: 2021-03-11 17:44:04.594894        x2: 0.32    y2: 0.464    z2: -0.848
time: 2021-03-11 17:44:04.985103        x1: -0.672    y1: 0.112    z1: -0.768
time: 2021-03-11 17:44:04.985103        x2: 0.32    y2: 0.464    z2: -0.848
time: 2021-03-11 17:44:05.423614        x1: -0.656    y1: 0.096    z1: -0.784
time: 2021-03-11 17:44:05.423614        x2: 0.336    y2: 0.464    z2: -0.848
time: 2021-03-11 17:44:05.813636        x1: -0.656    y1: 0.096    z1: -0.768
time: 2021-03-11 17:44:05.813636        x2: 0.32    y2: 0.464    z2: -0.848
time: 2021-03-11 17:44:06.301891        x1: -0.672    y1: 0.096    z1: -0.768
time: 2021-03-11 17:44:06.301891        x2: 0.336    y2: 0.48    z2: -0.864
time: 2021-03-11 17:44:06.689895        x1: -0.608    y1: 0.096    z1: -0.816
time: 2021-03-11 17:44:06.689895        x2: 0.336    y2: 0.48    z2: -0.848
time: 2021-03-11 17:44:06.982430        x1: -0.656    y1: 0.096    z1: -0.784
time: 2021-03-11 17:44:06.982430        x2: 0.368    y2: 0.48    z2: -0.832
time: 2021-03-11 17:44:07.324898        x1: -0.624    y1: 0.112    z1: -0.8
time: 2021-03-11 17:44:07.324898        x2: 0.32    y2: 0.48    z2: -0.832
time: 2021-03-11 17:44:07.715235        x1: -0.64    y1: 0.096    z1: -0.8
time: 2021-03-11 17:44:07.715235        x2: 0.32    y2: 0.512    z2: -0.832
time: 2021-03-11 17:44:08.154158        x1: -0.608    y1: 0.096    z1: -0.816
time: 2021-03-11 17:44:08.154158        x2: 0.304    y2: 0.448    z2: -0.832
time: 2021-03-11 17:44:08.542824        x1: -0.592    y1: 0.096    z1: -0.832
time: 2021-03-11 17:44:08.542824        x2: 0.32    y2: 0.48    z2: -0.848
time: 2021-03-11 17:44:08.835318        x1: -0.608    y1: 0.096    z1: -0.816
time: 2021-03-11 17:44:08.835318        x2: 0.336    y2: 0.496    z2: -0.848
time: 2021-03-11 17:44:09.128724        x1: -0.608    y1: 0.096    z1: -0.816
time: 2021-03-11 17:44:09.128724        x2: 0.336    y2: 0.496    z2: -0.832
time: 2021-03-11 17:44:09.518884        x1: -0.624    y1: 0.096    z1: -0.816
time: 2021-03-11 17:44:09.518884        x2: 0.336    y2: 0.496    z2: -0.832
time: 2021-03-11 17:44:09.858748        x1: -0.624    y1: 0.096    z1: -0.8
time: 2021-03-11 17:44:09.858748        x2: 0.32    y2: 0.48    z2: -0.848
time: 2021-03-11 17:44:10.200046        x1: -0.608    y1: 0.096    z1: -0.816
time: 2021-03-11 17:44:10.200046        x2: 0.352    y2: 0.48    z2: -0.816
time: 2021-03-11 17:44:10.493229        x1: -0.608    y1: 0.096    z1: -0.816
time: 2021-03-11 17:44:10.493229        x2: 0.336    y2: 0.48    z2: -0.864
time: 2021-03-11 17:44:10.883205        x1: -0.608    y1: 0.096    z1: -0.816
time: 2021-03-11 17:44:10.883205        x2: 0.0    y2: 0.32    z2: -0.944
time: 2021-03-11 17:44:11.322109        x1: -0.592    y1: 0.096    z1: -0.832
time: 2021-03-11 17:44:11.322109        x2: 0.192    y2: 0.384    z2: -0.96
time: 2021-03-11 17:44:11.711901        x1: -0.608    y1: 0.096    z1: -0.816
time: 2021-03-11 17:44:11.711901        x2: 0.304    y2: 0.432    z2: -0.88
time: 2021-03-11 17:44:12.053055        x1: -0.656    y1: 0.128    z1: -0.8
time: 2021-03-11 17:44:12.053055        x2: 0.352    y2: 0.464    z2: -0.832
time: 2021-03-11 17:44:12.443211        x1: -0.864    y1: 0.112    z1: -0.384
time: 2021-03-11 17:44:12.443211        x2: 0.432    y2: 0.528    z2: -0.752
time: 2021-03-11 17:44:12.833426        x1: -0.816    y1: 0.112    z1: -0.624
time: 2021-03-11 17:44:12.833426        x2: 0.416    y2: 0.544    z2: -0.768
time: 2021-03-11 17:44:13.223437        x1: -0.864    y1: 0.048    z1: -0.528
time: 2021-03-11 17:44:13.223437        x2: 0.4    y2: 0.512    z2: -0.8
time: 2021-03-11 17:44:13.564307        x1: -0.768    y1: 0.064    z1: -0.688
time: 2021-03-11 17:44:13.564307        x2: 0.4    y2: 0.512    z2: -0.8
time: 2021-03-11 17:44:13.953877        x1: -0.8    y1: 0.064    z1: -0.624
time: 2021-03-11 17:44:13.953877        x2: 0.384    y2: 0.496    z2: -0.8
time: 2021-03-11 17:44:14.246353        x1: -0.8    y1: 0.064    z1: -0.624
time: 2021-03-11 17:44:14.246353        x2: 0.4    y2: 0.512    z2: -0.784
time: 2021-03-11 17:44:14.539503        x1: -0.8    y1: 0.064    z1: -0.64
time: 2021-03-11 17:44:14.539503        x2: 0.4    y2: 0.512    z2: -0.8
time: 2021-03-11 17:44:14.880738        x1: -0.8    y1: 0.064    z1: -0.64
time: 2021-03-11 17:44:14.880738        x2: 0.384    y2: 0.512    z2: -0.784
time: 2021-03-11 17:44:15.221680        x1: -0.8    y1: 0.08    z1: -0.624
time: 2021-03-11 17:44:15.221680        x2: 0.368    y2: 0.512    z2: -0.8
time: 2021-03-11 17:44:15.562680        x1: -0.8    y1: 0.08    z1: -0.624
time: 2021-03-11 17:44:15.562680        x2: 0.384    y2: 0.512    z2: -0.816
time: 2021-03-11 17:44:15.855191        x1: -0.816    y1: 0.08    z1: -0.608
time: 2021-03-11 17:44:15.855191        x2: 0.384    y2: 0.496    z2: -0.816
time: 2021-03-11 17:44:16.148292        x1: -0.8    y1: 0.08    z1: -0.64
time: 2021-03-11 17:44:16.148292        x2: 0.368    y2: 0.496    z2: -0.8
time: 2021-03-11 17:44:16.587689        x1: -0.816    y1: 0.064    z1: -0.64
time: 2021-03-11 17:44:16.587689        x2: 0.384    y2: 0.496    z2: -0.8
time: 2021-03-11 17:44:16.977384        x1: -0.8    y1: 0.08    z1: -0.64
time: 2021-03-11 17:44:16.977384        x2: 0.384    y2: 0.512    z2: -0.8
time: 2021-03-11 17:44:17.367221        x1: -0.8    y1: 0.064    z1: -0.64
time: 2021-03-11 17:44:17.367221        x2: 0.384    y2: 0.512    z2: -0.8
time: 2021-03-11 17:44:17.757485        x1: -0.816    y1: 0.064    z1: -0.64
time: 2021-03-11 17:44:17.757485        x2: 0.4    y2: 0.512    z2: -0.8
time: 2021-03-11 17:44:18.147283        x1: -0.8    y1: 0.08    z1: -0.624
time: 2021-03-11 17:44:18.147283        x2: 0.4    y2: 0.496    z2: -0.8
time: 2021-03-11 17:44:18.488101        x1: -0.8    y1: 0.08    z1: -0.64
time: 2021-03-11 17:44:18.488101        x2: 0.4    y2: 0.496    z2: -0.8
time: 2021-03-11 17:44:18.781030        x1: -0.8    y1: 0.08    z1: -0.64
time: 2021-03-11 17:44:18.781030        x2: 0.4    y2: 0.512    z2: -0.784
time: 2021-03-11 17:44:19.171299        x1: -0.8    y1: 0.08    z1: -0.64
time: 2021-03-11 17:44:19.171299        x2: 0.4    y2: 0.512    z2: -0.8
time: 2021-03-11 17:44:19.511636        x1: -0.8    y1: 0.08    z1: -0.624
time: 2021-03-11 17:44:19.511636        x2: 0.4    y2: 0.496    z2: -0.784
time: 2021-03-11 17:44:19.804127        x1: -0.8    y1: 0.08    z1: -0.656
time: 2021-03-11 17:44:19.804127        x2: 0.4    y2: 0.512    z2: -0.8
time: 2021-03-11 17:44:20.097159        x1: -0.8    y1: 0.08    z1: -0.64
time: 2021-03-11 17:44:20.097159        x2: 0.4    y2: 0.496    z2: -0.8
time: 2021-03-11 17:44:20.487155        x1: -0.784    y1: 0.08    z1: -0.64
time: 2021-03-11 17:44:20.487155        x2: 0.4    y2: 0.496    z2: -0.8
time: 2021-03-11 17:44:20.876583        x1: -0.8    y1: 0.096    z1: -0.64
time: 2021-03-11 17:44:20.876583        x2: 0.4    y2: 0.512    z2: -0.8
time: 2021-03-11 17:44:21.169074        x1: -0.784    y1: 0.096    z1: -0.64
time: 2021-03-11 17:44:21.169074        x2: 0.368    y2: 0.512    z2: -0.8
time: 2021-03-11 17:44:21.462265        x1: -0.8    y1: 0.096    z1: -0.624
time: 2021-03-11 17:44:21.462265        x2: 0.4    y2: 0.496    z2: -0.8
time: 2021-03-11 17:44:21.901180        x1: -0.768    y1: 0.112    z1: -0.656
time: 2021-03-11 17:44:21.901180        x2: 0.384    y2: 0.512    z2: -0.8
time: 2021-03-11 17:44:22.291199        x1: -0.8    y1: 0.096    z1: -0.64
time: 2021-03-11 17:44:22.291199        x2: 0.4    y2: 0.496    z2: -0.8
time: 2021-03-11 17:44:22.680380        x1: -0.928    y1: 0.064    z1: -0.416
time: 2021-03-11 17:44:22.680380        x2: 0.384    y2: 0.496    z2: -0.8
time: 2021-03-11 17:44:22.972897        x1: -0.8    y1: 0.08    z1: -0.624
time: 2021-03-11 17:44:22.972897        x2: 0.4    y2: 0.496    z2: -0.8
time: 2021-03-11 17:44:23.266020        x1: -0.816    y1: 0.08    z1: -0.608
time: 2021-03-11 17:44:23.266020        x2: 0.384    y2: 0.496    z2: -0.8
time: 2021-03-11 17:44:23.704765        x1: -0.784    y1: 0.096    z1: -0.656
time: 2021-03-11 17:44:23.704765        x2: 0.384    y2: 0.496    z2: -0.816
time: 2021-03-11 17:44:24.045433        x1: -0.56    y1: 0.096    z1: -0.864
time: 2021-03-11 17:44:24.045433        x2: 0.384    y2: 0.48    z2: -0.816
time: 2021-03-11 17:44:24.386688        x1: -0.56    y1: 0.096    z1: -0.864
time: 2021-03-11 17:44:24.386688        x2: 0.384    y2: 0.496    z2: -0.816
time: 2021-03-11 17:44:24.777366        x1: -0.544    y1: 0.096    z1: -0.864
time: 2021-03-11 17:44:24.777366        x2: 0.368    y2: 0.48    z2: -0.816
time: 2021-03-11 17:44:25.117966        x1: -0.576    y1: 0.08    z1: -0.848
time: 2021-03-11 17:44:25.117966        x2: 0.368    y2: 0.48    z2: -0.816
time: 2021-03-11 17:44:25.410460        x1: -0.768    y1: 0.08    z1: -0.688
time: 2021-03-11 17:44:25.410460        x2: 0.368    y2: 0.48    z2: -0.832
time: 2021-03-11 17:44:25.703594        x1: -0.896    y1: 0.048    z1: -0.496
time: 2021-03-11 17:44:25.703594        x2: 0.368    y2: 0.48    z2: -0.832
time: 2021-03-11 17:44:26.044512        x1: -0.896    y1: 0.064    z1: -0.496
time: 2021-03-11 17:44:26.044512        x2: 0.384    y2: 0.48    z2: -0.832
time: 2021-03-11 17:44:26.336746        x1: -0.88    y1: 0.064    z1: -0.528
time: 2021-03-11 17:44:26.336746        x2: 0.384    y2: 0.48    z2: -0.816
time: 2021-03-11 17:44:26.677995        x1: -0.896    y1: 0.064    z1: -0.48
time: 2021-03-11 17:44:26.677995        x2: 0.384    y2: 0.48    z2: -0.816
time: 2021-03-11 17:44:27.020071        x1: -0.896    y1: 0.064    z1: -0.496
time: 2021-03-11 17:44:27.020071        x2: 0.368    y2: 0.48    z2: -0.816
time: 2021-03-11 17:44:27.409928        x1: -0.896    y1: 0.064    z1: -0.496
time: 2021-03-11 17:44:27.409928        x2: 0.368    y2: 0.48    z2: -0.816
time: 2021-03-11 17:44:27.848678        x1: -0.88    y1: 0.048    z1: -0.496
time: 2021-03-11 17:44:27.848678        x2: 0.368    y2: 0.496    z2: -0.832
time: 2021-03-11 17:44:28.189675        x1: -0.752    y1: 0.064    z1: -0.672
time: 2021-03-11 17:44:28.189675        x2: 0.384    y2: 0.48    z2: -0.832
time: 2021-03-11 17:44:28.531463        x1: -0.624    y1: 0.08    z1: -0.784
time: 2021-03-11 17:44:28.531463        x2: 0.368    y2: 0.48    z2: -0.832
time: 2021-03-11 17:44:28.921219        x1: -0.592    y1: 0.08    z1: -0.848
time: 2021-03-11 17:44:28.921219        x2: 0.368    y2: 0.48    z2: -0.816
time: 2021-03-11 17:44:29.262352        x1: -0.624    y1: 0.08    z1: -0.816
time: 2021-03-11 17:44:29.262352        x2: 0.368    y2: 0.48    z2: -0.816
time: 2021-03-11 17:44:29.652499        x1: -0.416    y1: 0.096    z1: -0.976
time: 2021-03-11 17:44:29.652499        x2: 0.368    y2: 0.48    z2: -0.832
time: 2021-03-11 17:44:30.091403        x1: -0.416    y1: 0.08    z1: -0.944
time: 2021-03-11 17:44:30.091403        x2: 0.368    y2: 0.48    z2: -0.832
time: 2021-03-11 17:44:30.481472        x1: -0.432    y1: 0.08    z1: -0.944
time: 2021-03-11 17:44:30.481472        x2: 0.368    y2: 0.48    z2: -0.816
time: 2021-03-11 17:44:30.919985        x1: -0.448    y1: 0.08    z1: -0.928
time: 2021-03-11 17:44:30.919985        x2: 0.368    y2: 0.48    z2: -0.832
time: 2021-03-11 17:44:31.309751        x1: -0.464    y1: 0.08    z1: -0.912
time: 2021-03-11 17:44:31.309751        x2: 0.384    y2: 0.496    z2: -0.832
time: 2021-03-11 17:44:31.748979        x1: -0.464    y1: 0.096    z1: -0.912
time: 2021-03-11 17:44:31.748979        x2: 0.384    y2: 0.48    z2: -0.816
time: 2021-03-11 17:44:32.089706        x1: -0.464    y1: 0.096    z1: -0.912
time: 2021-03-11 17:44:32.089706        x2: 0.368    y2: 0.48    z2: -0.816
time: 2021-03-11 17:44:32.382602        x1: -0.48    y1: 0.08    z1: -0.912
time: 2021-03-11 17:44:32.382602        x2: 0.368    y2: 0.48    z2: -0.832
time: 2021-03-11 17:44:32.821550        x1: -0.48    y1: 0.08    z1: -0.912
time: 2021-03-11 17:44:32.821550        x2: 0.368    y2: 0.48    z2: -0.832
time: 2021-03-11 17:44:33.211528        x1: -0.48    y1: 0.08    z1: -0.912
time: 2021-03-11 17:44:33.211528        x2: 0.368    y2: 0.48    z2: -0.832
time: 2021-03-11 17:44:33.601358        x1: -0.464    y1: 0.096    z1: -0.912
time: 2021-03-11 17:44:33.601358        x2: 0.368    y2: 0.464    z2: -0.832
time: 2021-03-11 17:44:33.991346        x1: -0.464    y1: 0.08    z1: -0.912
time: 2021-03-11 17:44:33.991346        x2: 0.368    y2: 0.48    z2: -0.816
time: 2021-03-11 17:44:34.381355        x1: -0.768    y1: 0.064    z1: -0.672
time: 2021-03-11 17:44:34.381355        x2: 0.368    y2: 0.48    z2: -0.816
time: 2021-03-11 17:44:34.820320        x1: -0.864    y1: 0.064    z1: -0.544
time: 2021-03-11 17:44:34.820320        x2: 0.48    y2: 0.432    z2: -0.8
time: 2021-03-11 17:44:35.161390        x1: -0.8    y1: 0.064    z1: -0.64
time: 2021-03-11 17:44:35.161390        x2: 0.528    y2: 0.464    z2: -0.768
time: 2021-03-11 17:44:35.502339        x1: -0.784    y1: 0.08    z1: -0.672
time: 2021-03-11 17:44:35.502339        x2: 0.288    y2: 0.48    z2: -0.88
time: 2021-03-11 17:44:35.795167        x1: -0.768    y1: 0.08    z1: -0.656
time: 2021-03-11 17:44:35.795167        x2: 0.352    y2: 0.464    z2: -0.848
time: 2021-03-11 17:44:36.185320        x1: -0.784    y1: 0.08    z1: -0.656
time: 2021-03-11 17:44:36.185320        x2: 0.352    y2: 0.48    z2: -0.832
time: 2021-03-11 17:44:36.624119        x1: -0.784    y1: 0.064    z1: -0.672
time: 2021-03-11 17:44:36.624119        x2: 0.352    y2: 0.448    z2: -0.88
time: 2021-03-11 17:44:37.062690        x1: -0.784    y1: 0.064    z1: -0.64
time: 2021-03-11 17:44:37.062690        x2: 0.336    y2: 0.416    z2: -0.736
time: 2021-03-11 17:44:37.403912        x1: -0.816    y1: 0.08    z1: -0.624
time: 2021-03-11 17:44:37.403912        x2: 0.656    y2: 0.528    z2: -0.736
time: 2021-03-11 17:44:37.745060        x1: -0.8    y1: 0.08    z1: -0.624
time: 2021-03-11 17:44:37.745060        x2: 0.544    y2: 0.528    z2: -0.688
time: 2021-03-11 17:44:38.184099        x1: -0.864    y1: 0.08    z1: -0.56
time: 2021-03-11 17:44:38.184099        x2: 0.656    y2: 0.56    z2: -0.64
time: 2021-03-11 17:44:38.574183        x1: -0.832    y1: 0.096    z1: -0.576
time: 2021-03-11 17:44:38.574183        x2: 0.64    y2: 0.592    z2: -0.544
time: 2021-03-11 17:44:38.964215        x1: -0.848    y1: 0.096    z1: -0.56
time: 2021-03-11 17:44:38.964215        x2: 0.656    y2: 0.576    z2: -0.528
time: 2021-03-11 17:44:39.354155        x1: -0.848    y1: 0.096    z1: -0.576
time: 2021-03-11 17:44:39.354155        x2: 0.64    y2: 0.576    z2: -0.56
time: 2021-03-11 17:44:39.743482        x1: -0.848    y1: 0.096    z1: -0.56
time: 2021-03-11 17:44:39.743482        x2: 0.64    y2: 0.576    z2: -0.544
time: 2021-03-11 17:44:40.084739        x1: -0.832    y1: 0.096    z1: -0.56
time: 2021-03-11 17:44:40.084739        x2: 0.64    y2: 0.576    z2: -0.56
time: 2021-03-11 17:44:40.377837        x1: -0.848    y1: 0.096    z1: -0.56
time: 2021-03-11 17:44:40.377837        x2: 0.656    y2: 0.576    z2: -0.544
time: 2021-03-11 17:44:40.718712        x1: -0.832    y1: 0.096    z1: -0.592
time: 2021-03-11 17:44:40.718712        x2: 0.64    y2: 0.576    z2: -0.544
time: 2021-03-11 17:44:41.060338        x1: -0.832    y1: 0.096    z1: -0.592
time: 2021-03-11 17:44:41.060338        x2: 0.656    y2: 0.576    z2: -0.544
time: 2021-03-11 17:44:41.401326        x1: -0.832    y1: 0.096    z1: -0.576
time: 2021-03-11 17:44:41.401326        x2: 0.656    y2: 0.576    z2: -0.528
time: 2021-03-11 17:44:41.840610        x1: -0.832    y1: 0.112    z1: -0.576
time: 2021-03-11 17:44:41.840610        x2: 0.656    y2: 0.592    z2: -0.528
time: 2021-03-11 17:44:42.279315        x1: -0.848    y1: 0.096    z1: -0.56
time: 2021-03-11 17:44:42.279315        x2: 0.656    y2: 0.576    z2: -0.528
time: 2021-03-11 17:44:42.668880        x1: -0.848    y1: 0.096    z1: -0.56
time: 2021-03-11 17:44:42.668880        x2: 0.608    y2: 0.56    z2: -0.688
time: 2021-03-11 17:44:42.961662        x1: -0.848    y1: 0.096    z1: -0.576
time: 2021-03-11 17:44:42.961662        x2: 0.528    y2: 0.544    z2: -0.688
time: 2021-03-11 17:44:43.351829        x1: -0.832    y1: 0.096    z1: -0.576
time: 2021-03-11 17:44:43.351829        x2: 0.384    y2: 0.496    z2: -0.736
time: 2021-03-11 17:44:43.692650        x1: -0.848    y1: 0.112    z1: -0.56
time: 2021-03-11 17:44:43.692650        x2: 0.544    y2: 0.56    z2: -0.72
time: 2021-03-11 17:44:44.034338        x1: -0.832    y1: 0.112    z1: -0.576
time: 2021-03-11 17:44:44.034338        x2: 0.512    y2: 0.592    z2: -0.688
time: 2021-03-11 17:44:44.375062        x1: -0.832    y1: 0.128    z1: -0.576
time: 2021-03-11 17:44:44.375062        x2: 0.528    y2: 0.56    z2: -0.672
time: 2021-03-11 17:44:44.667918        x1: -0.832    y1: 0.112    z1: -0.576
time: 2021-03-11 17:44:44.667918        x2: 0.528    y2: 0.544    z2: -0.688
time: 2021-03-11 17:44:45.008846        x1: -0.832    y1: 0.112    z1: -0.56
time: 2021-03-11 17:44:45.008846        x2: 0.528    y2: 0.528    z2: -0.688
time: 2021-03-11 17:44:45.301700        x1: -0.832    y1: 0.112    z1: -0.576
time: 2021-03-11 17:44:45.301700        x2: 0.544    y2: 0.544    z2: -0.672
time: 2021-03-11 17:44:45.691766        x1: -0.848    y1: 0.112    z1: -0.576
time: 2021-03-11 17:44:45.691766        x2: 0.544    y2: 0.544    z2: -0.672
time: 2021-03-11 17:44:46.130656        x1: -0.832    y1: 0.096    z1: -0.576
time: 2021-03-11 17:44:46.130656        x2: 0.56    y2: 0.512    z2: -0.672
time: 2021-03-11 17:44:46.520500        x1: -0.848    y1: 0.112    z1: -0.56
time: 2021-03-11 17:44:46.520500        x2: 0.56    y2: 0.528    z2: -0.688
time: 2021-03-11 17:44:46.910546        x1: -0.832    y1: 0.096    z1: -0.576
time: 2021-03-11 17:44:46.910546        x2: 0.56    y2: 0.512    z2: -0.688
time: 2021-03-11 17:44:47.251503        x1: -0.848    y1: 0.096    z1: -0.56
time: 2021-03-11 17:44:47.251503        x2: 0.56    y2: 0.512    z2: -0.672
time: 2021-03-11 17:44:47.641782        x1: -0.848    y1: 0.096    z1: -0.56
time: 2021-03-11 17:44:47.641782        x2: 0.544    y2: 0.528    z2: -0.704
time: 2021-03-11 17:44:48.031941        x1: -0.848    y1: 0.096    z1: -0.56
time: 2021-03-11 17:44:48.031941        x2: 0.544    y2: 0.512    z2: -0.704
time: 2021-03-11 17:44:48.421991        x1: -0.848    y1: 0.096    z1: -0.56
time: 2021-03-11 17:44:48.421991        x2: 0.544    y2: 0.528    z2: -0.704
time: 2021-03-11 17:44:48.763260        x1: -0.848    y1: 0.096    z1: -0.56
time: 2021-03-11 17:44:48.763260        x2: 0.544    y2: 0.512    z2: -0.688
time: 2021-03-11 17:44:49.202271        x1: -0.848    y1: 0.096    z1: -0.576
time: 2021-03-11 17:44:49.202271        x2: 0.56    y2: 0.528    z2: -0.688
time: 2021-03-11 17:44:49.591293        x1: -0.848    y1: 0.096    z1: -0.592
time: 2021-03-11 17:44:49.591293        x2: 0.56    y2: 0.528    z2: -0.688
time: 2021-03-11 17:44:49.932556        x1: -0.832    y1: 0.096    z1: -0.576
time: 2021-03-11 17:44:49.932556        x2: 0.544    y2: 0.528    z2: -0.688
time: 2021-03-11 17:44:50.225743        x1: -0.848    y1: 0.096    z1: -0.576
time: 2021-03-11 17:44:50.225743        x2: 0.544    y2: 0.528    z2: -0.688
time: 2021-03-11 17:44:50.663845        x1: -0.848    y1: 0.096    z1: -0.56
time: 2021-03-11 17:44:50.663845        x2: 0.56    y2: 0.528    z2: -0.688
time: 2021-03-11 17:44:51.053834        x1: -0.832    y1: 0.096    z1: -0.56
time: 2021-03-11 17:44:51.053834        x2: 0.56    y2: 0.528    z2: -0.688
time: 2021-03-11 17:44:51.396005        x1: -0.848    y1: 0.096    z1: -0.56
time: 2021-03-11 17:44:51.396005        x2: 0.56    y2: 0.512    z2: -0.688
time: 2021-03-11 17:44:51.737025        x1: -0.848    y1: 0.096    z1: -0.576
time: 2021-03-11 17:44:51.737025        x2: 0.56    y2: 0.528    z2: -0.688
time: 2021-03-11 17:44:52.127123        x1: -0.832    y1: 0.096    z1: -0.576
time: 2021-03-11 17:44:52.127123        x2: 0.56    y2: 0.512    z2: -0.688
time: 2021-03-11 17:44:52.517280        x1: -0.832    y1: 0.096    z1: -0.576
time: 2021-03-11 17:44:52.517280        x2: 0.56    y2: 0.512    z2: -0.672
time: 2021-03-11 17:44:52.907313        x1: -0.832    y1: 0.096    z1: -0.576
time: 2021-03-11 17:44:52.907313        x2: 0.56    y2: 0.512    z2: -0.704
time: 2021-03-11 17:44:53.297351        x1: -0.832    y1: 0.096    z1: -0.576
time: 2021-03-11 17:44:53.297351        x2: 0.544    y2: 0.496    z2: -0.688
time: 2021-03-11 17:44:53.686690        x1: -0.832    y1: 0.096    z1: -0.576
time: 2021-03-11 17:44:53.686690        x2: 0.544    y2: 0.512    z2: -0.704
time: 2021-03-11 17:44:54.028610        x1: -0.88    y1: 0.064    z1: -0.608
time: 2021-03-11 17:44:54.028610        x2: 0.512    y2: 0.432    z2: -0.768
time: 2021-03-11 17:44:54.418342        x1: -0.528    y1: 0.08    z1: -0.944
time: 2021-03-11 17:44:54.418342        x2: 0.304    y2: 0.368    z2: -0.96
time: 2021-03-11 17:44:54.808396        x1: -0.192    y1: 0.08    z1: -0.992
time: 2021-03-11 17:44:54.808396        x2: 0.112    y2: 0.336    z2: -0.896
time: 2021-03-11 17:44:55.198313        x1: -0.176    y1: 0.16    z1: -0.944
time: 2021-03-11 17:44:55.198313        x2: 0.256    y2: 0.32    z2: -0.928
